Slno,Item Code,Item Name,Units/Pack,Pack Name,MRP,SOH In Packs
1592,93180,Flutivate E Cream 0.05% 30gm,1,No(s),376.97,3
1593,3384,Flutivate Oint 0.005% 20gm,1,No(s),218.62,2
1594,101047,Flutiways AZ Nasal Spray 140mcg/27.5mcg 70MD,1,No(s),499.12,1
1595,94019,Fluvir Cap 75mg 10s,10,10s,505.31,2
1596,10786,FML Eye Drops  5ml,1,No(s),189.78,1
1597,67864,Fol 123 Cap  15s,15,15s,243.75,1
1598,93119,Fol 123 MF Cap  10s,10,10s,243.75,3
1599,97928,Fol XT Tab 1mg/1500mcg/30mg 15s,15,15s,329.38,2
1600,73327,Folfit Tab  10s,10,10s,131.2,2
1601,8314,Folica Tincure   100ml,1,No(s),298.13,2
1602,108156,Folifair Tab 5mg 45s,45,45s,77.6,8
1603,70760,Folinext Tab  30s,30,30s,109.69,2
1604,92872,Folirich Hair Growth Serum  60ml,1,No(s),1111.4,1
1605,9329,Folitrax Tab 10mg 10s,10,10s,139.55,2
1606,109404,Folitrax Tab 10mg 5s,5,5s,70.98,3
1607,109279,Folitrax Tab 15mg 5s,5,5s,283.47,5
1608,9882,Folitrax Tab 5mg 10s,10,10s,100.7,3
1609,9330,Folitrax Tab 7.5mg 10s,10,10s,179.5,2
1610,98095,Follihair A Tab  15s,15,15s,398.64,1
1611,104834,Follihair A Tab  30s,30,30s,782.06,1
1612,100691,Follihair AM PM Nutraceutical Tab  20s,20,20s,470.72,3
1613,98523,Follihair New Tab  15s,15,15s,398.64,1
1614,90055,Follihair Tab  30s,30,30s,782.16,3
1615,106888,Follinil Facial Hair Retardant Cream  15gm,1,No(s),749.06,2
1616,93339,Folvite Active Cap  15s,15,15s,301.1,3
1617,93257,Folvite DHA Cap  10s,10,10s,248.99,3
1618,83672,Folvite MB Cap 5mg/1500mcg/1.5mg 15s,15,15s,261.99,3
1619,77726,Folvite Tab 5mg 45s,45,45s,72.58,12
1620,105562,Foracort G Rotacap 400mcg/25mcg/12mcg 10s,10,10s,190.47,3
1621,23664,Foracort Inhaler 100mg 120MD,1,No(s),272.15,2
1622,12933,Foracort Inhaler 400mcg/6mcg 120MD,1,No(s),432.16,3
1623,19280,Foracort Inhaler 6mcg/200mcg/md 120MD,1,No(s),379.25,8
1624,75134,Foracort Respule 0.5mcg/20mcg/ml 2ml,1,No(s),88.13,20
1625,75135,Foracort Respule 1mcg/ml/20mcg/ml 2ml,1,No(s),102.14,15
1626,10078,Foracort Rotacaps 400mcg/6mcg 1x30,1,No(s),222.7,16
1627,52640,Foracort Rotacaps 6mcg/200mcg/md 1x30,1,No(s),183.32,2
1628,99134,Foracort Synchrobreathe 6mcg/200mcg 120MD,1,No(s),467.7,2
1629,3175,Forcan Tab 200mg 4s,4,4s,74.58,3
1630,103539,Forglyn Plus Inhaler  120MD,1,No(s),934.57,1
1631,4689,Formonide Inhaler 6mcg/200mcg/md 1s,1,No(s),234.49,2
1632,94786,Formonide Respule 20mcg/1mg 2ml,1,No(s),87.35,14
1633,84034,Forxiga Tab 10mg 14s,14,14s,566.25,12
1634,84033,Forxiga Tab 5mg 14s,14,14s,536.25,1
1635,89947,Forzest Tab 20mg 7s,7,7s,635.63,1
1636,81250,Fosirol Sachet 3gm/8gm 8gm,1,No(s),561.56,5
1637,92095,Fotoprotector Isdin Gel Cream Dry Touch SPF 50+ 50ml,1,No(s),3604,2
1638,105591,Fotoprotector Ped Gel Cream Fusion SPF 50 50ml,1,No(s),2475,1
1639,91476,Fourderm Cream  20gm,1,No(s),190.27,6
1640,108926,FQ-10 Gold Forte Softgel Cap 10s,10,10s,511.65,7
1641,110189,Free Style Libre 2 Plus Flash Gluco Meter System Sensor,1,No(s),5138,4
1642,95592,Freshclor Mouth Wash  100ml,1,No(s),144,4
1643,110514,Frido Arch Support Insoles  Large 1s,1,No(s),2799,2
1644,110513,Frido Arch Support Insoles  Small 1s,1,No(s),2799,2
1645,110511,Frido Dual Gel Insoles Pro Black  Man 1s,1,No(s),2199,2
1646,110512,Frido Dual Gel Insoles Pro Black  Woman 1s,1,No(s),2199,2
1647,110516,Frido Nasal Strip Unlock Better Breathing   1x30s,1,No(s),1800,2
1648,110515,Frido Orthopedic Heel Pad Pro Insole  Large 1s,1,No(s),699,2
1649,110507,Frido Orthotics Knee Cap Support Black  Large 1s,1,No(s),1499,2
1650,110508,Frido Orthotics Knee Cap Support Black  Medium 1s,1,No(s),1499,2
1651,110509,Frido Orthotics Lumbo Sacral Belt Black  Large 1s,1,No(s),2499,2
1652,110510,Frido Orthotics Lumbo Sacral Belt Black  Medium 1s,1,No(s),2499,2
1653,110506,Frido Plantar Fasciitis Pain Relief Ortho Insoles  Large 1s,1,No(s),2799,2
1654,110505,Frido Plantar Fasciitis Pain Relief Ortho Insoles  Small 1s,1,No(s),2799,2
1655,91131,Frisium Tab 10mg 15s,15,15s,154.98,1
1656,91188,Frisium Tab 5mg 15s,15,15s,90.09,2
1657,97332,Fruittella Orange Stick  45gm,1,No(s),35,6
1658,97333,Fruittella Strawberry Stick  45gm,1,No(s),35,4
1659,55121,Fucibet Cream  15gm,1,No(s),97.5,7
1660,55562,Fucidin Cream  15gm,1,No(s),157.5,5
1661,58036,Fucidin H Cream  15gm,1,No(s),271.88,2
1662,58678,Fucidin Oint  15gm,1,No(s),157.5,1
1663,60685,Furamist Az Nasal Spray 70MD   1s,1,No(s),543.92,2
1664,93841,Furic Tab 40mg 15s,15,15s,240.66,1
1665,106636,Furr By Pee Safe Charcoal Nose Strips  1x3,1,No(s),99,1
1666,103755,Furr By Pee Safe Salicylic Acid Pimple Neem Turmeric Patch  60 Patches,1,No(s),280,2
1667,102865,Furr By Pee Safe Salicylic Acid Pimple Neem Turmeric Patch (30 Patches)  1,1,No(s),168,3
1668,47358,Fybogel  Orange Powder  100gm,1,No(s),196.88,2
1669,111168,Gabafair Cap 300mg 10s,10,10s,392,10
1670,111169,Gabafair NT Tab 400mg/10mg 10s,10,10s,355,2
1671,105546,Gabafix Gel  30gm,1,No(s),234.28,2
1672,98248,Gabaneuron Tab 100mg/500mcg 15s,15,15s,170.16,2
1673,77180,Gabantip AT Tab 300mg/10mg 10s,10,10s,287.81,3
1674,90291,Gabapin Cap 300mg 15s,15,15s,363.28,2
1675,8036,Gabapin Cap 400mg 10s,10,10s,300,2
1676,87856,Gabapin NT Tab 100mg/10mg 15s,15,15s,218.3,3
1677,99124,Gabapin NT Tab 200mg/10mg 15s,15,15s,295.31,1
1678,87866,Gabapin NT Tab 400mg/10mg 15s,15,15s,515.63,2
1679,89986,Gabapin Tab 100mg 15s,15,15s,169.1,10
1680,111179,Gabipenta NT Tab 100mg/10mg 10s,10,10s,95,1
1681,107899,Galact Chocolate Granules  400gm,1,No(s),749.06,1
1682,107898,Galact Elaichi Granules  400gm,1,No(s),749.06,1
1683,93350,Galvus Met Tab 50mg/1000mg 15s,15,15s,394.45,10
1684,93355,Galvus Met Tab 50mg/500mg 15s,15,15s,372.45,18
1685,93378,Galvus Met Tab 50mg/850mg 15s,15,15s,383.1,10
1686,93575,Galvus Tab 50mg 15s,15,15s,371.25,6
1687,5435,Ganaton Tab 50mg 10s,10,10s,208.85,4
1688,25966,Ganaton Total Cap 40mg/150mg 10s,10,10s,503.88,4
1689,1296,Garlic Pearl Cap 250mg 1x100,1,No(s),140,1
1690,7832,Garnier Colour Naturals Hair Cream Brown(4) 60Gm,1,No(s),229,2
1691,7835,Garnier Colour Naturals Hair Cream Darkest Brown(3) 60Gm,1,No(s),229,1
1692,7833,Garnier Colour Naturals Hair Cream Light Brown(5) 60Gm,1,No(s),229,1
1693,7837,Garnier Colour Naturals Hair Cream Natural Black(1) 60Gm,1,No(s),229,1
1694,85901,Garnier Men Face Wash Acno Fight 100Gm,1,No(s),299,2
1695,67939,Garnier Men Face Wash Oil Clear 100ml,1,No(s),299,1
1696,85900,Garnier Men Turbo Bright Brightening Face Wash 100ml,1,No(s),299,2
1697,77952,Garnier Skin Natural Bright Complete Face Wash 100gm,1,No(s),219,2
1698,105952,Gasex Elaichi Flavour Syrup  200ml,1,No(s),135.94,3
1699,27824,Gasex Ginger Lemon Flavour Syrup  200ml,1,No(s),135.94,2
1700,1299,Gasex Tab  100 x 1,1,No(s),206,4
1701,101245,Gasofast  Active Jeera Sachet 1x6,1,No(s),54,3
1702,101246,Gasofast  Active Lemon Sachet 1x6,1,No(s),56.25,2
1703,30057,Gastica Drops  15ml,1,No(s),30.94,2
1704,90301644,GAT CLA1250 Softgels 1x90,1,No(s),2999,6
1705,90300528,GAT Gat Liver Cleanse  1x60,1,No(s),2149,4
1706,90300529,GAT Gat Testrol Gold Es  1x60,1,No(s),3799,13
1707,90300531,GAT Gat Zmag-T  1x90,1,No(s),2499,11
1708,90300573,GAT Mens Multi Plus Test Tab 1x60,1,No(s),2499,12
1709,90300274,GAT Nitraflex Prework Out  Fruit Punch Powder 30 Servings,1,No(s),5999,7
1710,90300273,GAT Nitraflex Prework Out Watermelon Powder 30 Servings,1,No(s),5999,8
1711,7471,Gatiquin Eye Drops 0.3% 5ml,1,No(s),94.64,2
1712,66408,Gatiquin P Eye Drops 0.3%/1% 10ml,1,No(s),188.14,2
1713,78113,Gaviscon Susp  150ml,1,No(s),202.41,8
1714,74858,Gelusil MPS Liquid (Mint) 200ml,1,No(s),173.52,4
1715,96172,Gelusil MPS Tab (Mint) 15s,15,15s,27.22,4
1716,94858,Gemcal  XT Tab  15s,15,15s,255.2,1
1717,57657,Gemcal Cap  15s,15,15s,431,4
1718,63956,Gemcal DS Tab  15s,15,15s,479.05,3
1719,105239,Gemcal Plus Cap  15s,15,15s,445.3,2
1720,99506,Gemer 1 Tab 500mg/1mg 15s,15,15s,167.81,5
1721,10432,Gemer P2 Tab 2mg/15mg/500mg 10s,10,10s,216.56,6
1722,84751,Gemer Tab 0.5mg/500mg 10s,10,10s,43,5
1723,99152,Gemer-2 Tab 2mg/500mg 15s,15,15s,237.18,2
1724,82419,Geminor M1 Tab  15s,15,15s,167.05,4
1725,82333,Geminor M2 Tab  15s,15,15s,99.98,2
1726,106880,Gestrogermina Oral Susp 2Billions 5ml,1,No(s),63.99,10
1727,89118,Gibtulio Tab 10mg 10s,10,10s,131.25,3
1728,89119,Gibtulio Tab 25mg 10s,10,10s,159.35,3
1729,95456,Gillete Simply Venus 3 Pack of 5s Venus 1s,1,No(s),396,1
1730,12832,Gillette After Shave Splash (Refreshing Breeze) 100ml,1,No(s),444,4
1731,69641,Gillette Fusion  Cartridges 1x2,1,No(s),649,3
1732,69642,Gillette Fusion  Cartridges 1x4,1,No(s),1199,3
1733,69643,Gillette Fusion  Cartridges 1x8,1,No(s),2159,3
1734,70991,Gillette Fusion Proglide Manual  (Imported) Razor 1s,1,No(s),575,2
1735,69644,Gillette Fusion Razor  1s,1,No(s),425,3
1736,55172,Gillette Mach3 Cartridge  1x12,1,No(s),1559,2
1737,12834,Gillette Mach3 Cartridge  1x2,1,No(s),349,2
1738,12937,Gillette Mach3 Cartridge  1x4,1,No(s),660,2
1739,12938,Gillette Mach3 Cartridge  8x1,1,No(s),1199,2
1740,20493,Gillette Mach3 Razor,1,No(s),275,2
1741,8857,Gillette Mach3 Turbo Cartridge 1x4,1,No(s),745,2
1742,8855,Gillette Mach3 Turbo Razor,1,No(s),399,2
1743,9463,Gillette Presto Rezor  1x5,1,No(s),110,2
1744,85596,Gillette Razor Simply Venus 1s,1,No(s),99,2
1745,89810,Gillette Razor Venus Comfortglide 1s,1,No(s),375,3
1746,14785,Gillette Shaving Foam (Menthol)  196gm,1,No(s),270,1
1747,13476,Gillette Shaving Foam (Regular)  418gm,1,No(s),290,2
1748,20642,Gillette Shaving Foam (Regular)  50gm,1,No(s),95,4
1749,13478,Gillette Shaving Foam (Sensitive Skin)  418gm,1,No(s),290,1
1750,14586,Gillette Shaving Foam Regular 196ml,1,No(s),225,2
1751,12751,Gillette Shaving Gel (Moisturing) 60ml (Tube),1,No(s),99,2
1752,20641,Gillette Shaving Gel Sensitive Skin 60ml (Tube),1,No(s),99,2
1753,78695,Gillette Styler 3 in 1 Razor 1s,1,No(s),1840,1
1754,89809,Gillette Venus Breeze  Cartridges 1x2,1,No(s),475,2
1755,62058,Gillette Venus Cartridge 1x4,1,No(s),649,2
1756,88537,Gillette Venus Smooth Cartridge 1x2,1,No(s),375,2
1757,99527,Giloy (Vogue) Tab  1x60,1,No(s),206,1
1758,1319,Ginkocer Tab  10s,10,10s,290.69,5
1759,111273,Giordano Deodorants Aqua Wave  200ml,1,No(s),490,2
1760,111275,Giordano Deodorants Neon Nights  200ml,1,No(s),490,2
1761,111276,Giordano Deodorants Wild Safari  200ml,1,No(s),490,2
1762,111027,Glimestar DM 2 Tab 2mg/10mg/500mg 10s,10,10s,128.89,1
1763,110790,Glimestar M1 Tab 1mg/500mg 15s,15,15s,112.35,3
1764,87789,Glimestar M2 Forte Tab 2mg/1000mg 30s,30,30s,315.56,2
1765,80803,Glimisave MV 3.3 Tab 3mg/0.3mg/500mg 10s,10,10s,165.21,4
1766,79072,Glimisave MV2 Tab 2mg/500mg/0.2mg 15s,15,15s,307.05,10
1767,66304,Glimy M2 Tab 2mg/500mg 15s,15,15s,82.69,4
1768,64878,Glimy Tab 1mg 15s,15,15s,59.21,3
1769,105994,Gliptagreat D Tab 10mg/100mg 10s,10,10s,192.84,1
1770,96236,Gliptagreat M Tab 500mg 10s,10,10s,63.28,3
1771,111057,Gliptagreat Sita M Tab 50mg/500mg 15s,15,15s,161.71,1
1772,111054,Gliptagreat Sita Tab 100mg 15s,15,15s,219.64,1
1773,111059,Gliptagreat Sita Tab 50mg 15s,15,15s,143.85,1
1774,111019,Glizid D XR Tab 60mg 10s,10,10s,140,1
1775,72801,Glizid M Tab 80mg/500mg 15s,15,15s,217.95,2
1776,104545,Glizid M XR Tab 30mg 10s,10,10s,91.87,4
1777,7412,Glizid MR Tab 30mg 10s,10,10s,71.3,2
1778,3171,Glizid MR Tab 60mg 10s,10,10s,51.56,6
1779,1335,Glizid Tab 40mg 10s,10,10s,37.49,3
1780,76604,Glizid Tab 80mg 15s,15,15s,87.18,3
1781,101143,Glizid XR Tab 30mg 10s,10,10s,64.86,2
1782,110015,Glizid XR Tab 30mg 15s,15,15s,105.46,5
1783,101509,Glizid XR Tab 60mg 10s,10,10s,111.28,2
1784,109895,Glizid XR Tab 60mg 15s,15,15s,166.91,5
1785,102770,Glizid-M XR Tab 60mg/500mg 10s,10,10s,150,3
1786,18301,Gloeye Tab  10s,10,10s,128.14,1
1787,82857,Glogeous Advanced Face Wash Gel  100gm,1,No(s),1378.2,2
1788,80209,Gluco One Glucose Test Strips BG-03 (Dr.Morepen)   1x50,1,No(s),795,2
1789,1347,Glucobay Tab 25mg 10s,10,10s,95.63,19
1790,1348,Glucobay Tab 50mg 10s,10,10s,180,14
1791,71895,Glucon-D Refil Nimbu Pani 200gm,1,No(s),99,2
1792,78620,Glucon-D Refil Nimbu Pani 450gm,1,No(s),215,2
1793,6821,Glucon-D Refil Original  450gm +50Gm Free,1,No(s),135,2
1794,9227,Glucon-D Refil Original 1kg,1,No(s),226.91,2
1795,5287,Glucon-D Refil Original 250gm,1,No(s),75,2
1796,5288,Glucon-D Refil Tangy Orange 200gm,1,No(s),99,2
1797,6462,Glucon-D Refil Tangy Orange 450gm,1,No(s),215,1
1798,74311,Gluconorm G2 Tab 2mg/500mg 15s,15,15s,327.09,1
1799,80422,Gluconorm G3 Forte Tab 3mg/1000mg 15s,15,15s,308.95,10
1800,80329,Gluconorm G4 Forte Tab 4mg/1000mg 15s,15,15s,282.7,1
1801,7155,Gluconorm P Tab 15mg/500mg 10s,10,10s,167.75,2
1802,70959,Gluconorm SR Tab 1gm 15s,15,15s,64.8,3
1803,70693,Gluconorm SR Tab 500mg 15s,15,15s,32.25,7
1804,88991,Gluconorm VG2 Tab 500mg/2mg/0.2mg 15s,15,15s,434.35,1
1805,97773,Glucy Shot Nano Solution  5ml,1,No(s),137.92,1
1806,82676,Gluformin XL Tab 500mg 15s,15,15s,33.23,3
1807,102087,Glura M Tab 50mg/500mg 15s,15,15s,214.39,10
1808,102034,Glura M XR Forte Tab 100mg/1000mg 15s,15,15s,236.25,2
1809,92651,Glutat Tab  10s,10,10s,931,2
1810,98749,Gluxit M Tab 10mg/500mg 10s,10,10s,107.31,1
1811,98169,Gluxit Tab 10mg 10s,10,10s,167.98,2
1812,102033,Gluxit Tab 5mg 10s,10,10s,97.09,3
1813,94856,Glyaha Lotion  50gm,1,No(s),179.75,1
1814,13112,Glyciphage SR Tab 1gm 10s,10,10s,43.08,5
1815,6930,Glyciphage SR Tab 500mg 10s,10,10s,26.66,14
1816,98165,Glyciphage SR Tab 850mg 10s,10,10s,34.5,11
1817,1369,Glyciphage Tab 500mg 20s,20,20s,39.7,4
1818,1370,Glyciphage Tab 850mg 10s,10,10s,37.9,9
1819,94271,Glyco 12 Cream  30gm,1,No(s),360.9,4
1820,3419,Glyco 6 Cream  30gm,1,No(s),225.9,3
1821,70829,Glycomet GP 1 Tab 500mg/1mg 15s,15,15s,123.28,1
1822,28515,Glycomet GP 2 Forte Tab  10s,10,10s,115.5,11
1823,80776,Glycomet GP Forte Tab 0.5mg/1000mg 10s,10,10s,83.02,1
1824,74248,Glycomet GP Tab 0.5mg/500mg 10s,10,10s,42.05,1
1825,110182,Glycomet GP Tab 0.5mg/500mg 15s,15,15s,88.88,2
1826,96643,Glycomet GP1 Tab 1mg/500mg 15s,15,15s,123.28,3
1827,70896,Glycomet GP2 Tab 2mg/500mg 15s,15,15s,180,11
1828,76333,Glycomet SR Tab 500mg 20s,20,20s,41.97,16
1829,69659,Glycomet SR- Tab 850mg 10s,10,10s,52.5,4
1830,65885,Glycomet Tab 1gm 15s,15,15s,63.05,21
1831,1374,Glycomet Tab 250mg 10s,10,10s,17.63,3
1832,1375,Glycomet Tab 500mg 10s,10,10s,19.46,6
1833,4665,Glycomet Tab 850mg 10s,10,10s,44.81,6
1834,75995,Glycomet Trio 1 Tab 0.2mg/1mg/500mg 10s,10,10s,160.45,3
1835,84344,Glycomet Trio Forte 2 Tab 0.2mg/2mg/1000mg 10s,10,10s,208.59,3
1836,1376,Glynase MF Tab  10s,10,10s,20.81,22
1837,7100,Glynase XL Tab 10mg 10s,10,10s,20.63,13
1838,93253,Glyxambi Tab 10mg/5mg 10s,10,10s,553.1,5
1839,93367,Glyxambi Tab 25mg/5mg 10s,10,10s,609.35,4
1840,80200733,GNC (NDS) Censor Caplet  1x180s,1,No(s),6227.92,2
1841,90200189,GNC Amp Gold 100% Whey Protein Powder Chocolate 2Lbs,1,No(s),3739,3
1842,90200188,GNC Amp Gold 100% Whey Protein Powder Chocolate 4Lbs,1,No(s),10999,6
1843,90200197,GNC Amp Gold 100% Whey Protein Powder Strawberry 1.81kg,1,No(s),6939,1
1844,90200194,GNC Amp Gold 100% Whey Protein Powder Vanilla 2Lbs,1,No(s),3736.4,3
1845,90200195,GNC Amp Gold 100% Whey Protein Powder Vanilla 4Lbs,1,No(s),6939,3
1846,90200068,GNC AMP Gold Series BCAA Advanced Green Apple 400 GM,1,No(s),2219,3
1847,90200067,GNC AMP Gold Series BCAA Advanced Kiwi Strawberry 400 GM,1,No(s),2219,6
1848,90200069,GNC AMP Gold Series BCAA Advanced Orange 400 GM,1,No(s),2219,8
1849,90200281,GNC Amp ISO Zero Carb Protein Powder Blueberry 1.81Kg,1,No(s),9339,2
1850,90200245,GNC Amp Isolate Low Carb Chocolate Powder 2Lbs,1,No(s),5339,4
1851,90200244,GNC Amp Isolate Low Carb Vanilla Powder 4Lbs,1,No(s),9339,5
1852,90200246,GNC Amp Isolate Zero Carb Chocolate Powder 4Lbs,1,No(s),9339,9
1853,90200243,GNC Amp Isolate Zero Carb Vanilla Powder 2Lbs,1,No(s),7399,2
1854,90200180,GNC AMP Mass XXX Powder Vanilla 2Kg,1,No(s),4449,2
1855,90200258,GNC Amp Plant Iso Choc Hazelnut Powder 907gm,1,No(s),2399,8
1856,90200491,GNC AMP Pure Isolate Cookies & Cream Powder 4Lbs,1,No(s),9339,4
1857,90200642,GNC Ashwagandha Honey Stick 10 8GM,1,No(s),514.69,2
1858,90200640,GNC Ashwagandha Honey Stick 30 8GM,1,No(s),936.56,2
1859,90200492,GNC Biotin Plus Tablets 1 x 30,1,No(s),529,12
1860,90200100,GNC Biotin Shampoo  354ml,1,No(s),1159,2
1861,90200761,GNC Black Embossed Steel Shaker with Bottom Opening  750ML,1,No(s),1999,5
1862,90200524,GNC Black T-Shirt (For Retail Store) L Size,1,No(s),999,11
1863,90200525,GNC Black T-Shirt (For Retail Store) XL Size,1,No(s),999,8
1864,90200121,GNC Branded Resistance Rope  1x1,1,No(s),489.41,7
1865,90200163,GNC Calcium Plus 1000 with Magnesium and Vitamin D3 Tab 1x180,1,No(s),1019,3
1866,90200164,GNC Calcium Plus 1000 with Magnesium and Vitamin D3 Tab 1x60,1,No(s),399,2
1867,90200149,GNC Carry Bag  1s,1,No(s),10,66
1868,90200259,GNC Casein Protein Powder 907gm,1,No(s),3099,4
1869,90200312,GNC Collagen Powder Lemon 200gm,1,No(s),1779,6
1870,90200313,GNC Collagen Powder Orange 200gm,1,No(s),1779,7
1871,90200311,GNC Collagen Powder Pineapple 200gm,1,No(s),1779,6
1872,90200496,GNC Creatine & Taurine Orange Powder 100gm,1,No(s),444.03,1
1873,90200495,GNC Creatine & Taurine Orange Powder 250gm,1,No(s),888.94,1
1874,90200494,GNC Creatine & Taurine Unflavored Powder 100gm,1,No(s),444.03,1
1875,90200611,GNC CREATINE + ELECTROLYTES (COLA) POWDER 100G,1,No(s),889,2
1876,90200612,GNC CREATINE + ELECTROLYTES (COLA) POWDER 250G,1,No(s),1778.77,2
1877,90200613,GNC CREATINE + ELECTROLYTES (COLA) POWDER 400G,1,No(s),2668.6,3
1878,90200614,GNC CREATINE + ELECTROLYTES (LEMON) POWDER 100G,1,No(s),889,2
1879,90200615,GNC CREATINE + ELECTROLYTES (LEMON) POWDER 250G,1,No(s),1779,2
1880,90200616,GNC CREATINE + ELECTROLYTES (LEMON) POWDER 400G,1,No(s),2668.6,2
1881,90200605,GNC CREATINE + ELECTROLYTES (UNFLAVOURED) POWDER 100G,1,No(s),889,2
1882,90200607,GNC CREATINE + ELECTROLYTES (UNFLAVOURED) POWDER 400G,1,No(s),2668.6,1
1883,90200608,GNC CREATINE + ELECTROLYTES(ORANGE) POWDER 100G,1,No(s),889,3
1884,90200609,GNC CREATINE + ELECTROLYTES(ORANGE) POWDER 250G,1,No(s),1778.77,3
1885,90200610,GNC CREATINE + ELECTROLYTES(ORANGE) POWDER 400G,1,No(s),2668.6,3
1886,90200554,GNC CREATINE MONOHYDRATE BLUEBERRY FLAVOUR 400G Powder 400GM,1,No(s),2399,2
1887,90200624,GNC CREATINE MONOHYDRATE COLA POWDER 100G,1,No(s),799,2
1888,90200553,GNC CREATINE MONOHYDRATE CRANBERRY FLAVOUR 400G Powder 400GM,1,No(s),2401.65,2
1889,90200627,GNC CREATINE MONOHYDRATE LEMON POWDER 100G,1,No(s),799,2
1890,90200628,GNC CREATINE MONOHYDRATE LEMON POWDER 250G,1,No(s),1600.81,2
1891,90200544,GNC Creatine monohydrate orange flavour Powder 100GM,1,No(s),799,2
1892,90200543,GNC Creatine monohydrate orange flavour Powder 250GM,1,No(s),1599,3
1893,90200545,GNC Creatine monohydrate orange flavour Powder 400GM,1,No(s),2399,2
1894,90200177,GNC Creatine Monohydrate Powder  100gm,1,No(s),619,5
1895,90200423,GNC Creatine Monohydrate Powder Blueberry 100gm,1,No(s),799,2
1896,90200446,GNC Creatine Monohydrate Powder Blueberry 250gm,1,No(s),1599,2
1897,90200424,GNC Creatine Monohydrate Powder Cranberry 100gm,1,No(s),799,2
1898,90200447,GNC Creatine Monohydrate Powder Cranberry 250gm,1,No(s),1599,2
1899,90200450,GNC Creatine Monohydrate Unflavored (All online) 400gms,1,No(s),2399,2
1900,90200238,GNC Essential Amino Complete Blue Raspberry Powder 450gm,1,No(s),2939,6
1901,90200172,GNC Fish Oil 1000mg Cap 1x60,1,No(s),619,4
1902,90200106,GNC Fish Oil Softgel  1x90,1,No(s),889,1
1903,90200072,GNC Flaxseed Oil Softgel Caps 500mg 1x180,1,No(s),1689,3
1904,90200176,GNC Garcinia Cambogia Veg Caps  1x60,1,No(s),759,2
1905,90200015,GNC Garcinia Cambogia Veg Caps  1x90,1,No(s),1099,2
1906,90200234,GNC Glutathione Caps 1x60,1,No(s),2369,10
1907,90200623,GNC GNC PP WEIGHT GAINER CHOCOLATE POWDER 2KG,1,No(s),1959,2
1908,90200147,GNC GYM Bag Black (Big Promotion) 1s,1,No(s),1778.77,20
1909,80200839,GNC Herbal Plus Tribulus Cap 1000mg 1x90,1,No(s),4448.26,5
1910,90200712,GNC HYDRA RUSH CITRUS SALT POWDER 9g x 15 sachet ,1,No(s),599,4
1911,90200710,GNC HYDRA RUSH PINK GUAVA SALT POWDER 9g x 15 sachet ,1,No(s),599,5
1912,90200711,GNC HYDRA RUSH TROPICAL SALT POWDER 9g x 15 sachet ,1,No(s),599,5
1913,90200235,GNC Immune Formula 1000mg Tab 1x60,1,No(s),889,2
1914,90200018,GNC L-Arginine 1000mg 1x90,1,No(s),1329,8
1915,90200173,GNC L-Carnitine 500mg Caps 1x30,1,No(s),669,2
1916,90200070,GNC L-Carnitine 500mg Tab 1x60,1,No(s),1329,5
1917,90200304,GNC L-Carnitine Liquid 3000mg Orange Flavour 450ml,1,No(s),2049,9
1918,90200305,GNC L-Carnitine Liquid 3000mg Strawberry & Kiwi Flavour 450ml,1,No(s),2049,7
1919,90200130,GNC L-Glutamine Powder  250gm,1,No(s),1159,6
1920,90200047,GNC L-Glutamine Powder  400gm,1,No(s),1959,4
1921,90200040,GNC Live Well Plastic Shaker (Black) 1s,1,No(s),799,16
1922,90200102,GNC Liver Support Formula Cap  1x60,1,No(s),1689,10
1923,90200487,GNC Marine Collagen Hydrolyzed Peptides Orange Flavour Powder 100gm,1,No(s),699,2
1924,90200467,GNC Marine Collagen Hydrolyzed Peptides Orange Powder 200gm,1,No(s),1159,2
1925,90200161,GNC Mass XXX Powder Chocolate 2Kg,1,No(s),4449,3
1926,90200112,GNC Mega Men 50 Plus Tablets 1x120,1,No(s),2129,3
1927,90200168,GNC Mega Men One Daily Tablets 1x30,1,No(s),579,4
1928,90200073,GNC Mega Men One Daily Tablets 1x60,1,No(s),979,3
1929,90200169,GNC Mega Men Sports Tablets 1x60,1,No(s),949,2
1930,90200109,GNC Mega Men Tablets 120x1,1,No(s),2357.16,1
1931,90200014,GNC Melatonin Tabs 3mg 1x120,1,No(s),529,2
1932,90200111,GNC Melatonin TR Tab 3mg 1x60,1,No(s),1069,10
1933,90200175,GNC Milk Thistle HP Caps  1x60,1,No(s),889,1
1934,90200017,GNC Milk Thistle HP Caps  1x90,1,No(s),1159,9
1935,90200027,GNC Powder Creatine Monohydrate Powder  250gm,1,No(s),1599,15
1936,90200764,GNC PP 100% Whey Cafe Mocha -(Improved)  907GM,1,No(s),3599,1
1937,90200799,GNC PP 100% Whey Caf  Mocha -Improved Powder 1.81KG,1,No(s),6799,2
1938,90200785,GNC PP 100% Whey Chocolate Fudge -(Improved)  1.81KG,1,No(s),6799,1
1939,90200789,GNC PP 100% Whey Chocolate Fudge -(Improved)  907GM,1,No(s),3599,3
1940,90200791,GNC PP 100% Whey Chocolate Supreme -(Improved)  907GM,1,No(s),3599,1
1941,90200793,GNC PP 100% Whey Chocolate Supreme -Improved  1.81,1,No(s),7999,1
1942,90200774,GNC PP 100% Whey Creamy Strawberry -(Improved)  907GM,1,No(s),3599,1
